,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,positivity_bar_chart,song_name,artist_name,tsne_x_combined,tsne_y_combined
380,380,380,380,380,380,380,380,380,380,380,confronted,confronted,confronted,381,54,5,Verse 2,31,226,1,1,1,[381],"[('confronted', 'VBN')]",V,NEGATIVE,0.9669,They passed me up confronted all the dope fiends, they passed me up confronted all the dope fiends,POSITIVE,0.9322,0.9322,45,0.6923076923076923,-0.9669,34,0.1837837837837838,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,0.9526407122612,1.7013987302780151
381,381,381,381,381,381,381,381,381,381,381,all,all,all,382,54,5,Verse 2,31,227,3,3,3,"[334, 382, 442]","[('all', 'DT')]",DET,POSITIVE,0.9903,They passed me up confronted all the dope fiends, they passed me up confronted all the dope fiends,POSITIVE,0.9322,0.9322,45,0.6923076923076923,0.9903,121,0.6540540540540539,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-12.680593490600586,-10.890480995178224
382,382,382,382,382,382,382,382,382,382,382,the,the,the,383,54,5,Verse 2,31,228,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,They passed me up confronted all the dope fiends, they passed me up confronted all the dope fiends,POSITIVE,0.9322,0.9322,45,0.6923076923076923,0.9636,84,0.4540540540540541,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
383,383,383,383,383,383,383,383,383,383,383,dope,dope,dope,384,54,5,Verse 2,31,229,2,2,2,"[94, 384]","[('dope', 'NN')]",N,NEGATIVE,0.9434,They passed me up confronted all the dope fiends, they passed me up confronted all the dope fiends,POSITIVE,0.9322,0.9322,45,0.6923076923076923,-0.9434,37,0.2,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,11.101116180419922,16.691904067993164
384,384,384,384,384,384,384,384,384,384,384,fiends,fiends,fiends,385,54,5,Verse 2,31,230,1,1,1,[385],"[('fiends', 'NNS')]",N,NEGATIVE,0.9721,They passed me up confronted all the dope fiends, they passed me up confronted all the dope fiends,POSITIVE,0.9322,0.9322,45,0.6923076923076923,-0.9721,33,0.1783783783783784,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,12.469976425170898,14.941908836364744
385,385,385,385,385,385,385,385,385,385,385,If,If,if,386,55,5,Verse 2,32,231,5,5,5,"[122, 190, 386, 511, 540]","[('if', 'IN')]",PREP,POSITIVE,0.7390000000000001,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.7390000000000001,59,0.3189189189189189,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,13.887823104858398,-7.676978588104247
386,386,386,386,386,386,386,386,386,386,386,there,there,there,387,55,5,Verse 2,32,232,3,3,3,"[123, 387, 541]","[('there', 'RB')]",ADV,POSITIVE,0.9937,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9937,137,0.7405405405405405,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-9.066505432128906,-19.618871688842773
387,387,387,387,387,387,387,387,387,387,387,was,was,was,388,55,5,Verse 2,32,233,5,5,5,"[124, 271, 388, 513, 542]","[('was', 'VBD')]",V,POSITIVE,0.7796,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.7796,62,0.33513513513513515,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,19.587766647338867,-2.257906198501587
388,388,388,388,388,388,388,388,388,388,388,a,a,a,389,55,5,Verse 2,32,234,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
389,389,389,389,389,389,389,389,389,389,389,problem,problem,problem,390,55,5,Verse 2,32,235,3,3,3,"[126, 390, 544]","[('problem', 'NN')]",N,NEGATIVE,0.9995,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,-0.9995,2,0.010810810810810813,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,1.5773305892944336,9.604768753051758
390,390,390,390,390,390,390,390,390,390,390,yo,yo,yo,391,55,5,Verse 2,32,236,7,7,7,"[1, 43, 127, 273, 391, 545, 575]","[('yo', 'NN')]",N,POSITIVE,0.9966,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9966,154,0.8324324324324325,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-10.781905174255373,-11.759445190429688
391,391,391,391,391,391,391,391,391,391,391,I'll,I'll,I'll,392,55,5,Verse 2,32,237,4,4,4,"[52, 128, 392, 546]","[('I', 'PRP'), (""'ll"", 'MD')]",MULT,POSITIVE,0.9997,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9997,183,0.9891891891891892,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,16.214532852172848,-20.71837043762207
392,392,392,392,392,392,392,392,392,392,392,solve,solve,solve,393,55,5,Verse 2,32,238,3,3,3,"[129, 393, 547]","[('solve', 'NN')]",N,POSITIVE,0.9941,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9941,139,0.7513513513513513,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-10.770444869995117,6.041592121124268
393,393,393,393,393,393,393,393,393,393,393,it,it,it,394,55,5,Verse 2,32,239,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9927,130,0.7027027027027027,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,9.89292812347412,-5.348041534423828
394,394,394,394,394,394,394,394,394,394,394,Check,Check,check,395,56,5,Verse 2,33,240,3,3,3,"[131, 395, 549]","[('check', 'NN')]",N,POSITIVE,0.9963,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9963,151,0.8162162162162162,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-11.38192653656006,-1.0935542583465576
395,395,395,395,395,395,395,395,395,395,395,out,out,out,396,56,5,Verse 2,33,241,6,6,6,"[132, 295, 326, 396, 550, 579]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,-0.9803,31,0.16756756756756758,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,-10.453582763671877,-6.555694580078125
396,396,396,396,396,396,396,396,396,396,396,the,the,the,397,56,5,Verse 2,33,242,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9636,84,0.4540540540540541,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
397,397,397,397,397,397,397,397,397,397,397,hook,hook,hook,398,56,5,Verse 2,33,243,3,3,3,"[134, 398, 552]","[('hook', 'NN')]",N,POSITIVE,0.5838,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.5838,57,0.3081081081081081,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,0.2899307608604431,5.403877258300781
398,398,398,398,398,398,398,398,398,398,398,while,while,while,399,56,5,Verse 2,33,244,4,4,4,"[135, 399, 535, 553]","[('while', 'IN')]",PREP,POSITIVE,0.5823,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.5823,56,0.3027027027027027,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,14.301105499267578,-9.280555725097656
399,399,399,399,399,399,399,399,399,399,399,my,my,my,400,56,5,Verse 2,33,245,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9935,135,0.7297297297297297,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-9.000388145446777,-12.291399955749512
400,400,400,400,400,400,400,400,400,400,400,DJ,DJ,dj,401,56,5,Verse 2,33,246,3,3,3,"[137, 401, 555]","[('dj', 'NN')]",N,POSITIVE,0.9905,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9905,122,0.6594594594594595,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,3.4844815731048584,18.150955200195312
401,401,401,401,401,401,401,401,401,401,401,revolves,revolves,revolves,402,56,5,Verse 2,33,247,3,3,3,"[138, 402, 556]","[('revolves', 'NNS')]",N,POSITIVE,0.9989,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9989,175,0.9459459459459459,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-2.110323429107666,4.044857978820802
402,402,402,402,402,402,402,402,402,402,402,it,it,it,403,56,5,Verse 2,33,248,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9927,130,0.7027027027027027,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,9.89292812347412,-5.348041534423828
403,403,403,403,403,403,403,403,403,403,403,Ice,Ice,ice,404,57,6,Hook,1,1,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
404,404,404,404,404,404,404,404,404,404,404,ice,ice,ice,405,57,6,Hook,1,2,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
405,405,405,405,405,405,405,405,405,405,405,baby,baby,baby,406,57,6,Hook,1,3,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9969,156,0.8432432432432433,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.714382171630857,-7.060944557189941
406,406,406,406,406,406,406,406,406,406,406,Vanilla,Vanilla,vanilla,407,57,6,Hook,1,4,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9957,147,0.7945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,2.5623369216918945,4.72187614440918
407,407,407,407,407,407,407,407,407,407,407,Ice,Ice,ice,408,58,6,Hook,2,5,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
408,408,408,408,408,408,408,408,408,408,408,ice,ice,ice,409,58,6,Hook,2,6,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
409,409,409,409,409,409,409,409,409,409,409,baby,baby,baby,410,58,6,Hook,2,7,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9969,156,0.8432432432432433,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.714382171630857,-7.060944557189941
410,410,410,410,410,410,410,410,410,410,410,Vanilla,Vanilla,vanilla,411,58,6,Hook,2,8,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9957,147,0.7945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,2.5623369216918945,4.72187614440918
411,411,411,411,411,411,411,411,411,411,411,Ice,Ice,ice,412,59,6,Hook,3,9,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
412,412,412,412,412,412,412,412,412,412,412,ice,ice,ice,413,59,6,Hook,3,10,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
413,413,413,413,413,413,413,413,413,413,413,baby,baby,baby,414,59,6,Hook,3,11,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9969,156,0.8432432432432433,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.714382171630857,-7.060944557189941
414,414,414,414,414,414,414,414,414,414,414,Vanilla,Vanilla,vanilla,415,59,6,Hook,3,12,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9957,147,0.7945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,2.5623369216918945,4.72187614440918
415,415,415,415,415,415,415,415,415,415,415,Ice,Ice,ice,416,60,6,Hook,4,13,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
416,416,416,416,416,416,416,416,416,416,416,ice,ice,ice,417,60,6,Hook,4,14,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
417,417,417,417,417,417,417,417,417,417,417,baby,baby,baby,418,60,6,Hook,4,15,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9969,156,0.8432432432432433,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.714382171630857,-7.060944557189941
418,418,418,418,418,418,418,418,418,418,418,Vanilla,Vanilla,vanilla,419,60,6,Hook,4,16,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9957,147,0.7945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,2.5623369216918945,4.72187614440918
419,419,419,419,419,419,419,419,419,419,419,Take,Take,take,420,61,7,Verse 3,1,1,1,1,1,[420],"[('take', 'VB')]",V,POSITIVE,0.9961,Take heed 'cause I'm a lyrical poet, take heed because I'm a lyrical poet,POSITIVE,0.9186,0.9186,42,0.6461538461538462,0.9961,150,0.8108108108108109,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-13.53754425048828,1.1112093925476074
420,420,420,420,420,420,420,420,420,420,420,heed,heed,heed,421,61,7,Verse 3,1,2,1,1,1,[421],"[('heed', 'NN')]",N,NEGATIVE,0.999,Take heed 'cause I'm a lyrical poet, take heed because I'm a lyrical poet,POSITIVE,0.9186,0.9186,42,0.6461538461538462,-0.999,7,0.03783783783783784,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,-13.740087509155273,-2.783841848373413
421,421,421,421,421,421,421,421,421,421,421,'cause,'cause,because,422,61,7,Verse 3,1,3,4,4,4,"[293, 318, 422, 455]","[('because', 'IN')]",PREP,NEGATIVE,0.8893,Take heed 'cause I'm a lyrical poet, take heed because I'm a lyrical poet,POSITIVE,0.9186,0.9186,42,0.6461538461538462,-0.8893,45,0.2432432432432433,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,12.972564697265625,-14.165600776672365
422,422,422,422,422,422,422,422,422,422,422,I'm,I'm,I'm,423,61,7,Verse 3,1,4,6,6,6,"[81, 212, 263, 294, 359, 423]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,Take heed 'cause I'm a lyrical poet, take heed because I'm a lyrical poet,POSITIVE,0.9186,0.9186,42,0.6461538461538462,0.9981,167,0.9027027027027028,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,14.987354278564453,-21.243955612182614
423,423,423,423,423,423,423,423,423,423,423,a,a,a,424,61,7,Verse 3,1,5,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Take heed 'cause I'm a lyrical poet, take heed because I'm a lyrical poet,POSITIVE,0.9186,0.9186,42,0.6461538461538462,0.9873,114,0.6162162162162163,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
424,424,424,424,424,424,424,424,424,424,424,lyrical,lyrical,lyrical,425,61,7,Verse 3,1,6,1,1,1,[425],"[('lyrical', 'JJ')]",ADJ,POSITIVE,0.9998,Take heed 'cause I'm a lyrical poet, take heed because I'm a lyrical poet,POSITIVE,0.9186,0.9186,42,0.6461538461538462,0.9998,184,0.9945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,3.747727632522583,3.903765916824341
425,425,425,425,425,425,425,425,425,425,425,poet,poet,poet,426,61,7,Verse 3,1,7,1,1,1,[426],"[('poet', 'NN')]",N,POSITIVE,0.9928,Take heed 'cause I'm a lyrical poet, take heed because I'm a lyrical poet,POSITIVE,0.9186,0.9186,42,0.6461538461538462,0.9928,131,0.7081081081081081,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,4.043886661529541,16.688102722167972
426,426,426,426,426,426,426,426,426,426,426,Miami's,Miami's,miami's,427,62,7,Verse 3,2,8,1,1,1,[427],"[('miami', 'NN'), (""'s"", 'POS')]",MULT,POSITIVE,0.9945,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5384615384615384,0.9945,141,0.7621621621621621,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,7.069355010986327,-26.49098777770996
427,427,427,427,427,427,427,427,427,427,427,on,on,on,428,62,7,Verse 3,2,9,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5384615384615384,0.987,113,0.6108108108108108,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,12.668045997619627,3.9341793060302734
428,428,428,428,428,428,428,428,428,428,428,the,the,the,429,62,7,Verse 3,2,10,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5384615384615384,0.9636,84,0.4540540540540541,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
