,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
402,it,it,it,403,56,5,Verse 2,33,248,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9927,129,0.6972972972972973,12.5290575,-8.214701
403,Ice,Ice,ice,404,57,6,Hook,1,1,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-8.449012,-21.73262
404,ice,ice,ice,405,57,6,Hook,1,2,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-9.545081,-20.195587
405,baby,baby,baby,406,57,6,Hook,1,3,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9969,156,0.8432432432432433,-17.297747,3.5397735
406,Vanilla,Vanilla,vanilla,407,57,6,Hook,1,4,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9957,147,0.7945945945945946,-6.2874355,-5.931514
407,Ice,Ice,ice,408,58,6,Hook,2,5,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-7.115952,-20.88062
408,ice,ice,ice,409,58,6,Hook,2,6,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-7.0682473,-18.648787
409,baby,baby,baby,410,58,6,Hook,2,7,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9969,156,0.8432432432432433,-16.056463,3.395791
410,Vanilla,Vanilla,vanilla,411,58,6,Hook,2,8,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9957,147,0.7945945945945946,-5.7193713,-5.6596017
411,Ice,Ice,ice,412,59,6,Hook,3,9,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-9.228975,-18.575262
412,ice,ice,ice,413,59,6,Hook,3,10,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-9.996158,-19.521038
413,baby,baby,baby,414,59,6,Hook,3,11,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9969,156,0.8432432432432433,-16.775597,1.9100219
414,Vanilla,Vanilla,vanilla,415,59,6,Hook,3,12,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9957,147,0.7945945945945946,-6.452427,-5.205717
415,Ice,Ice,ice,416,60,6,Hook,4,13,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-10.2321205,-20.093134
416,ice,ice,ice,417,60,6,Hook,4,14,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9661,86,0.4648648648648649,-7.2237005,-22.135609
417,baby,baby,baby,418,60,6,Hook,4,15,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9969,156,0.8432432432432433,-17.129236,2.0377798
418,Vanilla,Vanilla,vanilla,419,60,6,Hook,4,16,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7313432835820896,0.9957,147,0.7945945945945946,-5.801422,-5.832385
419,Take,Take,take,420,61,7,Verse 3,1,1,1,1,1,[420],"[('take', 'VB')]",V,POSITIVE,0.9961,Take heed 'cause I'm a lyrical poet, take heed 'cause I'm a lyrical poet,POSITIVE,0.9889,0.9889,51,0.7611940298507462,0.9961,150,0.8108108108108109,-1.9962924,7.881441
420,heed,heed,heed,421,61,7,Verse 3,1,2,1,1,1,[421],"[('heed', 'NN')]",N,NEGATIVE,0.999,Take heed 'cause I'm a lyrical poet, take heed 'cause I'm a lyrical poet,POSITIVE,0.9889,0.9889,51,0.7611940298507462,-0.999,7,0.03783783783783784,-4.4199133,7.5347104
421,'cause,'cause,'cause,422,61,7,Verse 3,1,3,3,3,3,"[293, 422, 455]","[(""'cause"", 'NN')]",N,POSITIVE,0.9987,Take heed 'cause I'm a lyrical poet, take heed 'cause I'm a lyrical poet,POSITIVE,0.9889,0.9889,51,0.7611940298507462,0.9987,173,0.9351351351351351,24.1091,-6.537602
422,I'm,I'm,I'm,423,61,7,Verse 3,1,4,6,6,6,"[81, 212, 263, 294, 359, 423]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,Take heed 'cause I'm a lyrical poet, take heed 'cause I'm a lyrical poet,POSITIVE,0.9889,0.9889,51,0.7611940298507462,0.9981,167,0.9027027027027027,14.154505,-16.702488
423,a,a,a,424,61,7,Verse 3,1,5,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,Take heed 'cause I'm a lyrical poet, take heed 'cause I'm a lyrical poet,POSITIVE,0.9889,0.9889,51,0.7611940298507462,0.9873,113,0.6108108108108108,4.171329,24.45421
424,lyrical,lyrical,lyrical,425,61,7,Verse 3,1,6,1,1,1,[425],"[('lyrical', 'JJ')]",ADJ,POSITIVE,0.9998,Take heed 'cause I'm a lyrical poet, take heed 'cause I'm a lyrical poet,POSITIVE,0.9889,0.9889,51,0.7611940298507462,0.9998,184,0.9945945945945946,-8.070306,-5.5944123
425,poet,poet,poet,426,61,7,Verse 3,1,7,1,1,1,[426],"[('poet', 'NN')]",N,POSITIVE,0.9928,Take heed 'cause I'm a lyrical poet, take heed 'cause I'm a lyrical poet,POSITIVE,0.9889,0.9889,51,0.7611940298507462,0.9928,130,0.7027027027027027,-13.645548,-8.741392
426,Miami's,Miami's,miami's,427,62,7,Verse 3,2,8,1,1,1,[427],"[('miami', 'NN'), (""'s"", 'POS')]",MULT,POSITIVE,0.9945,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.9945,140,0.7567567567567568,1.2592173,-19.74199
427,on,on,on,428,62,7,Verse 3,2,9,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.987,112,0.6054054054054054,10.889017,12.596946
428,the,the,the,429,62,7,Verse 3,2,10,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.9636,83,0.4486486486486487,8.479609,4.7385626
429,scene,scene,scene,430,62,7,Verse 3,2,11,2,2,2,"[371, 430]","[('scene', 'NN')]",N,POSITIVE,0.9878,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.9878,114,0.6162162162162163,-10.870803,-1.0356891
430,just,just,just,431,62,7,Verse 3,2,12,3,3,3,"[239, 248, 431]","[('just', 'RB')]",ADV,POSITIVE,0.8226,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.8226,66,0.3567567567567568,16.238125,-9.674092
431,in,in,in,432,62,7,Verse 3,2,13,5,5,5,"[166, 222, 346, 432, 452]","[('in', 'IN')]",PREP,POSITIVE,0.979,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.979,95,0.5135135135135135,13.441972,10.28197
432,case,case,case,433,62,7,Verse 3,2,14,1,1,1,[433],"[('case', 'NN')]",N,NEGATIVE,0.565,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,-0.565,52,0.2810810810810811,-3.4051661,1.7648596
433,you,you,you,434,62,7,Verse 3,2,15,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.9991,177,0.9567567567567568,-18.140509,14.429547
434,didn't,didn't,didn't,435,62,7,Verse 3,2,16,1,1,1,[435],"[('did', 'VBD'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9721,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,-0.9721,33,0.1783783783783784,16.995846,-13.239987
435,know,know,know,436,62,7,Verse 3,2,17,3,3,3,"[46, 373, 436]","[('know', 'VB')]",V,POSITIVE,0.9948,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.9948,143,0.772972972972973,-0.68474823,14.247826
436,it,it,it,437,62,7,Verse 3,2,18,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Miami's on the scene just in case you didn't know it, miami's on the scene just in case you didn't know it,NEGATIVE,0.5361,-0.5361,35,0.5223880597014925,0.9927,129,0.6972972972972973,12.571886,-8.522211
437,My,My,my,438,63,7,Verse 3,3,19,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,My town that created all the bass sound, my town that created all the bass sound,POSITIVE,0.9975,0.9975,57,0.8507462686567164,0.9935,134,0.7243243243243244,-11.644651,9.534686
438,town,town,town,439,63,7,Verse 3,3,20,1,1,1,[439],"[('town', 'NN')]",N,POSITIVE,0.9971,My town that created all the bass sound, my town that created all the bass sound,POSITIVE,0.9975,0.9975,57,0.8507462686567164,0.9971,158,0.8540540540540541,-7.4376483,-7.257799
439,that,that,that,440,63,7,Verse 3,3,21,4,4,4,"[79, 157, 440, 464]","[('that', 'IN')]",PREP,POSITIVE,0.9895,My town that created all the bass sound, my town that created all the bass sound,POSITIVE,0.9975,0.9975,57,0.8507462686567164,0.9895,118,0.6378378378378379,19.504965,3.5333145
440,created,created,created,441,63,7,Verse 3,3,22,1,1,1,[441],"[('created', 'VBN')]",V,POSITIVE,0.9978,My town that created all the bass sound, my town that created all the bass sound,POSITIVE,0.9975,0.9975,57,0.8507462686567164,0.9978,164,0.8864864864864865,-14.177797,-3.1967218
441,all,all,all,442,63,7,Verse 3,3,23,3,3,3,"[334, 382, 442]","[('all', 'DT')]",DET,POSITIVE,0.9903,My town that created all the bass sound, my town that created all the bass sound,POSITIVE,0.9975,0.9975,57,0.8507462686567164,0.9903,120,0.6486486486486487,16.21041,-6.0531363
442,the,the,the,443,63,7,Verse 3,3,24,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,My town that created all the bass sound, my town that created all the bass sound,POSITIVE,0.9975,0.9975,57,0.8507462686567164,0.9636,83,0.4486486486486487,8.682074,6.4391894
443,bass,bass,bass,444,63,7,Verse 3,3,25,2,2,2,"[164, 444]","[('bass', 'NN')]",N,NEGATIVE,0.5196,My town that created all the bass sound, my town that created all the bass sound,POSITIVE,0.9975,0.9975,57,0.8507462686567164,-0.5196,53,0.2864864864864865,-19.240587,-13.006148
444,sound,sound,sound,445,63,7,Verse 3,3,26,1,1,1,[445],"[('sound', 'NN')]",N,POSITIVE,0.9996,My town that created all the bass sound, my town that created all the bass sound,POSITIVE,0.9975,0.9975,57,0.8507462686567164,0.9996,182,0.9837837837837838,-8.657428,-1.000775
445,Enough,Enough,enough,446,64,7,Verse 3,4,27,1,1,1,[446],"[('enough', 'RB')]",ADV,POSITIVE,0.7941,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,0.7941,62,0.33513513513513515,18.73111,-8.845869
446,to,to,to,447,64,7,Verse 3,4,28,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,0.9653,85,0.4594594594594595,-6.3787785,25.49229
447,shake,shake,shake,448,64,7,Verse 3,4,29,1,1,1,[448],"[('shake', 'NN')]",N,POSITIVE,0.9958,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,0.9958,148,0.8,-5.68548,5.015463
448,and,and,and,449,64,7,Verse 3,4,30,14,14,14,"[15, 37, 51, 68, 121, 167, 194, 204, 262, 302, 449, 468, 471, 484]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,0.9708,89,0.4810810810810811,28.605629,-2.87576
449,kick,kick,kick,450,64,7,Verse 3,4,31,3,3,3,"[4, 450, 537]","[('kick', 'NN')]",N,POSITIVE,0.978,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,0.978,92,0.4972972972972973,-4.4486504,3.4504454
450,holes,holes,holes,451,64,7,Verse 3,4,32,1,1,1,[451],"[('holes', 'NNS')]",N,NEGATIVE,0.9997,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,-0.9997,0,0.0,-2.6940665,-3.217709
451,in,in,in,452,64,7,Verse 3,4,33,5,5,5,"[166, 222, 346, 432, 452]","[('in', 'IN')]",PREP,POSITIVE,0.979,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,0.979,95,0.5135135135135135,13.441971,10.281971
452,the,the,the,453,64,7,Verse 3,4,34,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,0.9636,83,0.4486486486486487,9.572891,4.474013
453,ground,ground,ground,454,64,7,Verse 3,4,35,1,1,1,[454],"[('ground', 'NN')]",N,POSITIVE,0.9981,Enough to shake and kick holes in the ground, enough to shake and kick holes in the ground,POSITIVE,0.9265,0.9265,43,0.6417910447761194,0.9981,167,0.9027027027027027,-11.210104,-8.444237
454,'Cause,'Cause,'cause,455,65,7,Verse 3,5,36,3,3,3,"[293, 422, 455]","[(""'cause"", 'NN')]",N,POSITIVE,0.9987,'Cause my style's like a chemical spill, 'cause my style's like a chemical spill,NEGATIVE,0.9992,-0.9992,3,0.04477611940298507,0.9987,173,0.9351351351351351,24.109127,-6.5376205
455,my,my,my,456,65,7,Verse 3,5,37,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,'Cause my style's like a chemical spill, 'cause my style's like a chemical spill,NEGATIVE,0.9992,-0.9992,3,0.04477611940298507,0.9935,134,0.7243243243243244,-12.230963,9.021206
456,style's,style's,style's,457,65,7,Verse 3,5,38,1,1,1,[457],"[('style', 'NN'), (""'s"", 'POS')]",MULT,POSITIVE,0.999,'Cause my style's like a chemical spill, 'cause my style's like a chemical spill,NEGATIVE,0.9992,-0.9992,3,0.04477611940298507,0.999,176,0.9513513513513514,1.5804057,-19.637503
457,like,like,like,458,65,7,Verse 3,5,39,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,'Cause my style's like a chemical spill, 'cause my style's like a chemical spill,NEGATIVE,0.9992,-0.9992,3,0.04477611940298507,0.9911,124,0.6702702702702703,21.673223,-1.0470952
458,a,a,a,459,65,7,Verse 3,5,40,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,'Cause my style's like a chemical spill, 'cause my style's like a chemical spill,NEGATIVE,0.9992,-0.9992,3,0.04477611940298507,0.9873,113,0.6108108108108108,3.2427125,26.788916
459,chemical,chemical,chemical,460,65,7,Verse 3,5,41,1,1,1,[460],"[('chemical', 'NN')]",N,POSITIVE,0.9947,'Cause my style's like a chemical spill, 'cause my style's like a chemical spill,NEGATIVE,0.9992,-0.9992,3,0.04477611940298507,0.9947,142,0.7675675675675676,-9.833273,-11.439073
460,spill,spill,spill,461,65,7,Verse 3,5,42,1,1,1,[461],"[('spill', 'NN')]",N,NEGATIVE,0.9984,'Cause my style's like a chemical spill, 'cause my style's like a chemical spill,NEGATIVE,0.9992,-0.9992,3,0.04477611940298507,-0.9984,12,0.06486486486486487,-1.6621706,2.93372
461,Feasible,Feasible,feasible,462,66,7,Verse 3,6,43,1,1,1,[462],"[('feasible', 'JJ')]",ADJ,POSITIVE,0.9998,Feasible rhymes that you can vision and feel, feasible rhymes that you can vision and feel,POSITIVE,0.9994,0.9994,64,0.9552238805970149,0.9998,184,0.9945945945945946,1.6340641,4.286294
462,rhymes,rhymes,rhymes,463,66,7,Verse 3,6,44,1,1,1,[463],"[('rhymes', 'NNS')]",N,POSITIVE,0.9791,Feasible rhymes that you can vision and feel, feasible rhymes that you can vision and feel,POSITIVE,0.9994,0.9994,64,0.9552238805970149,0.9791,96,0.518918918918919,-3.6126997,0.8033358
463,that,that,that,464,66,7,Verse 3,6,45,4,4,4,"[79, 157, 440, 464]","[('that', 'IN')]",PREP,POSITIVE,0.9895,Feasible rhymes that you can vision and feel, feasible rhymes that you can vision and feel,POSITIVE,0.9994,0.9994,64,0.9552238805970149,0.9895,118,0.6378378378378379,19.504932,3.533314
464,you,you,you,465,66,7,Verse 3,6,46,7,7,7,"[109, 112, 244, 372, 434, 465, 485]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Feasible rhymes that you can vision and feel, feasible rhymes that you can vision and feel,POSITIVE,0.9994,0.9994,64,0.9552238805970149,0.9991,177,0.9567567567567568,-18.072264,14.150708
